Image Path;File Name;ISO;F Number;Focal Length;Exposure Time/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3814.JPG;DSC_3814.JPG;100;4.5;31;1/400
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3815.JPG;DSC_3815.JPG;100;4.5;31;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3816.JPG;DSC_3816.JPG;100;4.5;31;1/125
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3817.JPG;DSC_3817.JPG;100;4.5;31;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3819.JPG;DSC_3819.JPG;100;1.8;31;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3825.JPG;DSC_3825.JPG;100;1.8;35;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3826.JPG;DSC_3826.JPG;100;1.8;35;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3828.JPG;DSC_3828.JPG;100;1.8;35;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3843.JPG;DSC_3843.JPG;100;8.0;18;1/40
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3844.JPG;DSC_3844.JPG;100;1.8;35;1/800
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3864.JPG;DSC_3864.JPG;100;3.5;35;1/50
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3866.JPG;DSC_3866.JPG;100;3.5;35;1/50
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3872.JPG;DSC_3872.JPG;100;2.8;32;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3874.JPG;DSC_3874.JPG;100;2.0;28;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3875.JPG;DSC_3875.JPG;100;2.0;26;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3906.JPG;DSC_3906.JPG;100;2.0;35;1/1600
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3914.JPG;DSC_3914.JPG;100;2.0;35;1/1600
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3924.JPG;DSC_3924.JPG;100;1.8;35;1/1600
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3926.JPG;DSC_3926.JPG;100;1.8;35;1/640
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3928.JPG;DSC_3928.JPG;100;1.8;28;1/640
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3932.JPG;DSC_3932.JPG;100;1.8;35;1/1250
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3933.JPG;DSC_3933.JPG;100;1.8;35;1/1000
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3942.JPG;DSC_3942.JPG;100;1.8;18;1/640
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3943.JPG;DSC_3943.JPG;100;1.8;18;1/500
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3944.JPG;DSC_3944.JPG;100;1.8;18;1/500
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3946.JPG;DSC_3946.JPG;100;1.8;35;1/320
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3953.JPG;DSC_3953.JPG;100;1.8;35;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3967.JPG;DSC_3967.JPG;100;1.8;35;1/40
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3968.JPG;DSC_3968.JPG;100;1.8;35;1/40
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3989.JPG;DSC_3989.JPG;100;1.8;20;1/80
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3994.JPG;DSC_3994.JPG;100;5.6;35;1/80
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_3998.JPG;DSC_3998.JPG;100;1.8;35;1/500
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4007.JPG;DSC_4007.JPG;100;1.8;18;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4008.JPG;DSC_4008.JPG;100;1.8;35;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4009.JPG;DSC_4009.JPG;100;1.8;35;1/200
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4023.JPG;DSC_4023.JPG;100;1.8;26;13/10
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4024.JPG;DSC_4024.JPG;100;1.8;26;13/10
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4025.JPG;DSC_4025.JPG;100;1.8;26;13/10
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4031.JPG;DSC_4031.JPG;100;1.8;23;1/2
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4032.JPG;DSC_4032.JPG;100;1.8;23;1
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4033.JPG;DSC_4033.JPG;100;1.8;23;1
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4037.JPG;DSC_4037.JPG;100;1.8;35;1
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4038.JPG;DSC_4038.JPG;100;1.8;35;1
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4039.JPG;DSC_4039.JPG;100;1.8;35;10/13
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4043.JPG;DSC_4043.JPG;100;1.8;35;8/5
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4044.JPG;DSC_4044.JPG;100;1.8;35;2
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4045.JPG;DSC_4045.JPG;100;1.8;35;5/2
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4046.JPG;DSC_4046.JPG;100;1.8;35;3
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4052.JPG;DSC_4052.JPG;100;1.8;18;10
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4054.JPG;DSC_4054.JPG;100;1.8;22;3
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4630.JPG;DSC_4630.JPG;100;1.8;35;20
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4698.JPG;DSC_4698.JPG;160;1.8;35;1/40
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_4699.JPG;DSC_4699.JPG;160;1.8;35;1/40
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5547.JPG;DSC_5547.JPG;400;5.6;35;1/800
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5554.JPG;DSC_5554.JPG;100;1.8;35;1/2000
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5557.JPG;DSC_5557.JPG;100;1.8;35;1/800
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5560.JPG;DSC_5560.JPG;100;1.8;35;1/800
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5576.JPG;DSC_5576.JPG;100;1.8;26;1/2000
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5577.JPG;DSC_5577.JPG;100;1.8;26;1/2000
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5578.JPG;DSC_5578.JPG;100;1.8;18;1/2000
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5580.JPG;DSC_5580.JPG;100;1.8;35;1/2000
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5584.JPG;DSC_5584.JPG;100;1.8;31;1/1250
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5585.JPG;DSC_5585.JPG;100;1.8;35;1/1250
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5587.JPG;DSC_5587.JPG;100;1.8;35;1/640
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5588.JPG;DSC_5588.JPG;100;1.8;35;1/640
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5589.JPG;DSC_5589.JPG;100;1.8;35;1/250
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5594.JPG;DSC_5594.JPG;100;2.5;35;1/100
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5596.JPG;DSC_5596.JPG;400;2.2;35;1/500
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5598.JPG;DSC_5598.JPG;400;3.5;35;1/500
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5606.JPG;DSC_5606.JPG;400;1.8;35;1/250
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5621.JPG;DSC_5621.JPG;400;1.8;35;1/250
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5651.JPG;DSC_5651.JPG;250;1.8;35;1/400
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5652.JPG;DSC_5652.JPG;250;1.8;35;1/400
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5798.JPG;DSC_5798.JPG;400;1.8;50;1/125
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5799.JPG;DSC_5799.JPG;400;1.8;50;1/80
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5817.JPG;DSC_5817.JPG;400;1.4;50;1/60
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5835.JPG;DSC_5835.JPG;400;1.4;50;1/20
/Users/langenha/personal/Media/Images/Fotos/DSLR/DSC_5846.JPG;DSC_5846.JPG;400;1.4;50;1/20
